Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
PC1 and PC2,-2049.916061085197,4127.832122170395,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1' 'sd.combined_pc2']","[  2.3727441  -67.62068324  14.04074357  15.94806219   5.45190575
   2.39987657   6.98277802  -6.20847564  -8.14884584  -0.10799823
   5.71170392   5.78611419   3.84184796 -10.12788094   0.        ]","[0.4822364  8.18206959 2.0071754  2.14044477 0.99337842 0.34374206
 0.99661089 0.97520634 1.3060599  0.01901061 1.22222196 0.81691874
 0.55192521 1.2195281  0.46857037]",3.674494448676969e-05,combined,combined,16041006,4116.982917947542,10.849204222853587,0.004406819236039383,0.0009430355665870174,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC1 and PC3,-2049.916061085197,4127.832122170395,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1' 'sd.combined_pc3']","[  2.3727441  -67.62068324  14.04074357  15.94806219   5.45190575
   2.39987657   6.98277802  -6.20847564  -8.14884584  -0.10799823
   5.71170392   5.78611419   3.84184796 -10.12788094   0.        ]","[5.84668827e-01 2.02168430e+01 3.88081986e+00 4.41753200e+00
 1.16348718e+00 6.45627936e-01 2.17276335e+00 2.71159505e+00
 4.17514761e+00 1.96143258e-02 1.31132828e+00 1.89999909e+00
 1.17606764e+00 3.80927304e+00 3.30781491e-01]",3.674494448676969e-05,combined,combined,16041006,4116.982917947542,10.849204222853587,0.004406819236039383,0.0009430355665870174,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC2 and PC3,-2053.09491924666,4134.189838493319,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc2' 'sd.combined_pc3']","[ 0.02932154  2.4761705   1.85832106  2.04071436  1.82104251  1.81863726
  1.51503217 -3.18188684 -3.8161142  -0.087      -1.08642838  0.72263727
  0.65847399 -5.86448055  0.        ]","[0.84414046 5.81925434 2.66602292 2.85706777 1.32279406 0.54985637
 1.00313001 1.18584314 1.2470984  0.01929791 1.64462001 0.97705473
 0.89279599 0.62945765 0.54314313]",0.001086043261544721,combined,combined,16041006,4116.982917947542,17.206920545777393,0.00018346983830519887,3.9261556612717264e-05,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
"price, PC1, and PC2",-2049.482587935392,4128.965175870784,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1' 'sd.combined_pc2']","[ 2.32406888e+00 -5.19193603e+01  1.17426723e+01  1.31205866e+01
  5.26601033e+00  2.06271375e+00  5.54470904e+00 -3.76009593e+00
 -4.25609819e+00 -1.13139514e-01  5.86997686e+00  4.40214712e+00
  3.03435272e+00 -5.11079407e-02 -6.63066888e+00  0.00000000e+00]","[0.51941458 8.05008767 2.17839419 2.30262365 1.09252019 0.38114412
 1.06301927 0.93055657 1.25697884 0.02143794 1.31534061 0.84168339
 0.57462523 0.02422528 1.15205988 0.34026346]",2.328855997615614e-05,combined,combined,16041006,4116.982917947542,11.982257923242287,0.0025008391045048687,0.000535166090447428,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
"price, PC1, and PC3",-2049.482587935392,4128.965175870784,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1' 'sd.combined_pc3']","[ 2.32406888e+00 -5.19193603e+01  1.17426723e+01  1.31205866e+01
  5.26601033e+00  2.06271375e+00  5.54470904e+00 -3.76009593e+00
 -4.25609819e+00 -1.13139514e-01  5.86997686e+00  4.40214712e+00
  3.03435272e+00 -5.11079407e-02 -6.63066888e+00  0.00000000e+00]","[ 0.53692945 12.82743238  2.8275191   3.11056678  1.13752911  0.48352968
  1.50696665  1.66884971  2.45595733  0.02164262  1.35274163  1.25924395
  0.80236095  0.02452975  2.18502647  0.30503543]",2.328855997615614e-05,combined,combined,16041006,4116.982917947542,11.982257923242287,0.0025008391045048687,0.000535166090447428,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
"price, PC2, and PC3",-2053.09491924666,4134.189838493319,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc2' 'sd.combined_pc3']","[ 0.02932154  2.4761705   1.85832106  2.04071436  1.82104251  1.81863726
  1.51503217 -3.18188684 -3.8161142  -0.087      -1.08642838  0.72263727
  0.65847399 -5.86448055  0.          0.        ]","[0.66382501 5.39510757 2.19756539 2.29391809 1.20346245 0.44890465
 0.91937282 0.9108244  1.1066856  0.02237696 1.58376465 0.7450998
 0.617131   0.02169944 0.83424297 0.36855121]",0.001086043261544721,combined,combined,16041006,4116.982917947542,17.206920545777393,0.00018346983830519887,3.9261556612717264e-05,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
"PC1, PC2, and PC3",-2049.615822799637,4131.231645599275,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1' 'sd.combined_pc2' 'sd.combined_pc3']","[  2.26919748 -64.85327241  13.40353872  15.23659191   5.24540864
   2.29027181   6.66790126  -5.87156078  -7.61604649  -0.10599542
   5.28755962   5.50991418   3.64627263   9.53621336  -0.15728622
   0.18131511]","[5.82285188e-01 2.73669500e+01 4.84194654e+00 5.57117992e+00
 1.24337859e+00 7.85846651e-01 2.77753145e+00 3.50894347e+00
 5.55995033e+00 1.97163538e-02 1.30936757e+00 2.42555685e+00
 1.46549172e+00 5.03450657e+00 3.32634026e-01 2.88088917e-01]",2.678987361735728e-05,combined,combined,16041006,4116.982917947542,14.248727651733134,0.0008052451233292896,0.00017231811663842047,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
"price, PC1, PC2, and PC3",-2049.482587935392,4128.965175870784,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1' 'sd.combined_pc2' 'sd.combined_pc3']","[ 2.32406888e+00 -5.19193603e+01  1.17426723e+01  1.31205866e+01
  5.26601033e+00  2.06271375e+00  5.54470904e+00 -3.76009593e+00
 -4.25609819e+00 -1.13139514e-01  5.86997686e+00  4.40214712e+00
  3.03435272e+00 -5.11079407e-02 -6.63066888e+00  0.00000000e+00
  0.00000000e+00]","[8.00131255e-01 5.83877198e+01 9.64534565e+00 1.12842706e+01
 1.88899609e+00 1.61277671e+00 5.73250737e+00 7.61013527e+00
 1.26252486e+01 2.56243045e-02 2.07062447e+00 4.97714793e+00
 2.97521365e+00 2.34033270e-02 1.25710186e+01 3.50632570e-01
 2.78896413e-01]",2.328855997615614e-05,combined,combined,16041006,4116.982917947542,11.982257923242287,0.0025008391045048687,0.000535166090447428,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
plain logit,-2058.432324388064,4142.864648776129,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'product_id_8' 'price']","[-1.36655669 -1.68755018 -0.27172182  0.24467264  0.18816681 -0.87735687
 -0.91302246 -0.56098935  0.58727539 -1.82993305 -0.27062632 -1.62930567
 -0.08310439]","[0.26216136 0.22366778 0.19777448 0.17551965 0.29387848 0.18049592
 0.18864699 0.22397478 0.2565054  0.30826338 0.22926353 0.2877228
 0.01829564]",0.0,description_COUNT_text,logit,16041006,4116.982917947542,25.881730828587024,2.3980241889049215e-06,5.131642526154017e-07,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
plain logit with PCs,-2058.432324388064,4142.864648776129,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3']","[-5.56153936e-01  1.80917306e+01 -9.98636253e+01 -9.88535841e+01
  4.22058530e+00  4.35610984e+01 -1.57420315e+00  6.69000171e-01
  1.61135086e+00 -8.31043873e-02 -2.76892438e+01  3.08728702e+01
 -5.03678227e+00]","[1.67113868e-01 4.53022326e+00 2.18581037e+01 2.17446969e+01
 9.98995316e-01 1.10059431e+01 3.00269204e-01 3.20934727e-01
 3.42108209e-01 1.82956359e-02 6.09700815e+00 6.92607339e+00
 1.50413217e+00]",1.0,description_COUNT_text,logit,16041006,4116.982917947542,25.881730828587024,2.3980241889049215e-06,5.131642526154017e-07,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
price,-2055.247187532152,4138.494375064304,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price']","[-7.02872778e-01  2.29660021e+01 -1.24660067e+02 -1.23524208e+02
  5.07442203e+00  5.49489590e+01 -1.75836051e+00  9.54562675e-01
  1.78752301e+00 -9.49260333e-02 -3.45823040e+01  3.86106929e+01
 -6.41382784e+00 -5.64212600e-02]","[1.99269462e-01 5.78594934e+00 2.84175222e+01 2.82723091e+01
 1.20584760e+00 1.38802904e+01 3.31188141e-01 3.88317526e-01
 3.78948440e-01 2.13402888e-02 7.92003534e+00 8.95845376e+00
 1.83088050e+00 2.15539631e-02]",0.01160476949933622,description_COUNT_text,descriptions,16041006,4116.982917947542,21.511457116762358,2.1322908252424543e-05,4.562987449237971e-06,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC1,-2057.694284359607,4143.388568719214,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1']","[-5.47468377e-01  1.76823432e+01 -9.80533181e+01 -9.70483416e+01
  4.12615999e+00  4.25613528e+01 -1.55694010e+00  6.40889586e-01
  1.57800875e+00 -8.13109557e-02 -2.72040080e+01  3.02393905e+01
 -4.89895822e+00  2.31730584e-01]","[1.67773140e-01 4.55717621e+00 2.20133190e+01 2.18979976e+01
 1.00530726e+00 1.10715256e+01 3.01587602e-01 3.22404082e-01
 3.44049692e-01 1.84436621e-02 6.14439771e+00 6.96715334e+00
 1.51275262e+00 3.47906103e-01]",0.2243888423300606,description_COUNT_text,descriptions,16041006,4116.982917947542,26.4056507716723,1.8453799147126034e-06,3.9490135633594874e-07,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC2,-2052.743899072006,4133.487798144011,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc2']","[-6.27460662e-01  1.80918731e+01 -1.07963780e+02 -1.06932917e+02
  4.30888664e+00  4.33057928e+01 -1.64855989e+00  6.83997599e-01
  1.65499785e+00 -8.97906131e-02 -3.01176903e+01  3.17770756e+01
 -4.99976757e+00  2.51083501e+00]","[1.73912329e-01 4.72870091e+00 2.26282655e+01 2.25140176e+01
 1.03448523e+00 1.15357054e+01 3.05385948e-01 3.31537636e-01
 3.55100076e-01 1.91575723e-02 6.32915247e+00 7.13829864e+00
 1.56654918e+00 1.76400640e+00]",0.0007436509644237125,description_COUNT_text,descriptions,16041006,4116.982917947542,16.504880196469458,0.0002606218379020526,5.577166872671687e-05,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC3,-2051.736305179669,4131.472610359338,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc3']","[ -0.5053325  -14.23592336  -6.3766886   -6.26347842   2.4178328
 -94.20019948   1.34717785   1.70239633   2.99886119  -0.10990083
  -0.87114658  -3.07279815  12.12984198 -14.95280827]","[1.87540574e-01 1.81948544e+01 6.31185985e+01 6.26297531e+01
 1.78805476e+00 6.78817170e+01 1.61623904e+00 5.20607421e-01
 6.49389207e-01 2.07032807e-02 1.78613715e+01 2.16751899e+01
 8.65112402e+00 6.00517344e+00]",0.0002526946174749317,description_COUNT_text,descriptions,16041006,4116.982917947542,14.489692411796568,0.0007138439293246017,0.00015275875371515067,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
price and PC1,-2055.247187532152,4138.494375064304,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1']","[-7.02872778e-01  2.29660021e+01 -1.24660067e+02 -1.23524208e+02
  5.07442203e+00  5.49489590e+01 -1.75836051e+00  9.54562675e-01
  1.78752301e+00 -9.49260333e-02 -3.45823040e+01  3.86106929e+01
 -6.41382784e+00 -5.64212600e-02  0.00000000e+00]","[1.98006191e-01 5.78217817e+00 2.83831259e+01 2.82369636e+01
 1.20257206e+00 1.38811756e+01 3.33222283e-01 3.86810011e-01
 3.78255005e-01 2.14052951e-02 7.91151280e+00 8.94696128e+00
 1.83364957e+00 2.19018960e-02 3.36067441e-01]",0.01160476949933622,description_COUNT_text,descriptions,16041006,4116.982917947542,21.511457116762358,2.1322908252424543e-05,4.562987449237971e-06,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
price and PC2,-2051.306537407431,4132.613074814863,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc2']","[-6.91448256e-01  2.04952730e+01 -1.19416404e+02 -1.18326508e+02
  4.72374585e+00  4.89473928e+01 -1.73306257e+00  8.22170523e-01
  1.73663650e+00 -9.54363410e-02 -3.32924471e+01  3.54791661e+01
 -5.67839830e+00  3.76352910e-02  2.29733961e+00]","[2.02706737e-01 5.82793807e+00 2.84834309e+01 2.83393233e+01
 1.22376344e+00 1.40379101e+01 3.35505658e-01 3.93870565e-01
 3.91764695e-01 2.20807554e-02 7.95350948e+00 8.94821263e+00
 1.85551142e+00 2.39168254e-02 1.63110123e+00]",0.0001599270055042593,description_COUNT_text,descriptions,16041006,4116.982917947542,15.630156867320693,0.00040360316255114815,8.636890162411296e-05,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
price and PC3,-2047.155992732066,4124.311985464132,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc3']","[-3.96489326e-01 -6.17251413e+01  1.52412306e+02  1.51244536e+02
 -1.10036747e+00 -2.72085671e+02  5.90266975e+00  3.03509586e+00
  4.73058318e+00 -1.26891762e-01  4.40801294e+01 -5.82459446e+01
  3.49363601e+01 -3.18222117e-02  3.02837448e+01]","[2.17490853e-01 4.64869370e+01 1.61342306e+02 1.60091925e+02
 4.03486318e+00 1.71269184e+02 4.30256697e+00 1.14317966e+00
 1.49778047e+00 2.43396503e-02 4.55780976e+01 5.54436272e+01
 2.19549759e+01 2.77976163e-02 1.44398456e+01]",2.044608794454319e-06,description_COUNT_text,descriptions,16041006,4116.982917947542,7.32906751658993,0.025616111799554912,0.005481709870714053,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC1 and PC2,-2052.485000836388,4134.970001672777,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2']","[-6.26478370e-01  1.82852690e+01 -1.08191973e+02 -1.07158480e+02
  4.34518813e+00  4.38053109e+01 -1.65150471e+00  6.95204609e-01
  1.66641678e+00 -9.01098801e-02 -3.01699654e+01  3.19710589e+01
 -5.06357849e+00 -3.02551083e-02  2.30801656e+00]","[1.73861935e-01 4.68640072e+00 2.25952845e+01 2.24817156e+01
 1.02840504e+00 1.14247516e+01 3.05884267e-01 3.30286906e-01
 3.53647275e-01 1.90783719e-02 6.32136252e+00 7.09671515e+00
 1.55534530e+00 2.25027661e-01 1.66338093e+00]",0.0005629549283237609,description_COUNT_text,descriptions,16041006,4116.982917947542,17.987083725234697,0.00012420938066450221,2.658013805341494e-05,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
PC1 and PC3,-2047.503695863406,4125.007391726813,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc3']","[-4.03826685e-01 -6.63847363e+01  1.71619360e+02  1.70328533e+02
 -1.69320540e+00 -2.86636610e+02  6.23546229e+00  2.98051343e+00
  4.73494620e+00 -1.24105725e-01  4.94463727e+01 -6.45545445e+01
  3.67928829e+01  8.64037387e-02  3.11216944e+01]","[2.10660057e-01 4.93921826e+01 1.71533507e+02 1.70202962e+02
 4.27326153e+00 1.81735057e+02 4.56205606e+00 1.14643738e+00
 1.54156617e+00 2.26889188e-02 4.84531287e+01 5.89484950e+01
 2.32911300e+01 2.44026796e-01 1.52522508e+01]",2.937037071494984e-06,description_COUNT_text,descriptions,16041006,4116.982917947542,8.02447377927092,0.018092878165942624,0.0038717784185185256,16041006,Health & Household,Household Supplies,Paper & Plastic,Paper & Plastic,923.0,15.0,21.764205932617188,68.0,4055.0,7.0
