StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent,Q68,numread_print,rank_genres_1,rank_genres_2,rank_genres_3,rank_genres_4,rank_genres_5,instr_timing_1_First Click,instr_timing_1_Last Click,instr_timing_1_Page Submit,instr_timing_1_Click Count,instr_timing_2_First Click,instr_timing_2_Last Click,instr_timing_2_Page Submit,instr_timing_2_Click Count,instr_timing_3_First Click,instr_timing_3_Last Click,instr_timing_3_Page Submit,instr_timing_3_Click Count,instr_timing_4_First Click,instr_timing_4_Last Click,instr_timing_4_Page Submit,instr_timing_4_Click Count,Comprehension #1,Comprehension #2,Q72,Q73,timing_choice1_First Click,timing_choice1_Last Click,timing_choice1_Page Submit,timing_choice1_Click Count,timing_choice2_First Click,timing_choice2_Last Click,timing_choice2_Page Submit,timing_choice2_Click Count,info_provided,impt_attr_1,impt_attr_2,impt_attr_3,impt_attr_4,impt_attr_5,suggestions,PROLIFIC_PID,STUDY_ID,SESSION_ID,selected_id_1,selected_title_1,selected_price_1,selected_position_1,leftover_money_1,selected_id_2,selected_title_2,selected_price_2,selected_position_2,leftover_money_2,order_array_id_1,order_array_titles_1,order_array_prices_1,order_array_id_2,order_array_titles_2,order_array_prices_2,action_log_1,action_log_2,rand_outcome,outcome,starting_bank,price_range_min,price_range_max,book_list_length,Q_TotalDuration,failed_both_comprehension_checks,final_title,final_price,final_leftover_money,final_id
2024-03-15 17:47:56,2024-03-15 17:52:23,IP Address,129.205.124.171,100,267,True,2024-03-15 17:52:24,R_4riaFVfFjXnO3vL,,,,,6.4474,3.3903,anonymous,EN,0.10000000149011612,true,90,35,2024-03-15 21:46:41,I agree to participate in the research,652941642ad583dda3850fa9,3,5,3,4,1,2,0,0,1.343,0,1.4,1.637,3.038,2,0,0,4.108,0,0,0,1.301,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,0,0,0,0,0,0,0,0,Just enough information to make an informed choice,10,10,10,10,10,,652941642ad583dda3850fa9,65f4a26b6b8c4bcfe82850f3,65f4c1489a6d5a93b7527ea6,8,The Ritual,3,3,7,3,Please Tell Me,7,2,3,45;9;3;8;21;46;23;47;29;4,Dopamine Detox;The Inmate;Please Tell Me;The Ritual;The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Art of Letting Go;Court of Ravens and Ruin;The Housemaid,6;5;7;3;6;4;3;7;4;4,45;9;3;21;46;23;47;29;4,Dopamine Detox;The Inmate;Please Tell Me;The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Art of Letting Go;Court of Ravens and Ruin;The Housemaid,6;5;7;6;4;3;7;4;4,open_review;review_1_4;2097:::close_modal;close;3548:::select;row_3;6590:::confirm;row_3;7825,select;row_2;2585:::confirm;row_2;3598,3,nothing,10,3,7,10,267,,,,,
2024-03-15 17:47:12,2024-03-15 17:53:25,IP Address,24.140.24.100,100,372,True,2024-03-15 17:53:25,R_5f074XQ0Xn3mfol,,,,,40.8142,-81.9387,anonymous,EN,1,,0,0,,I agree to participate in the research,5ee4b4279e1c4c01c9bfdd55,4 or more,4,5,2,1,3,0,0,4.226,0,0,0,19.61,0,0,0,5.775,0,0,0,9.738,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,56.75,58.38,58.387,2,13.224,115.259,115.266,8,Just enough information to make an informed choice,1,10,1,9,1,,5ee4b4279e1c4c01c9bfdd55,65f4a26b6b8c4bcfe82850f3,65f4c1d7b4c1f81f7b526e15,47,The Art of Letting Go,5,0,5,3,Please Tell Me,3,1,7,47;21;3;8;4;46;29;9;45;23,The Art of Letting Go;The Serpent & The Wings of Night;Please Tell Me;The Ritual;The Housemaid;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Inmate;Dopamine Detox;The Ashes & The Star Cursed King,5;7;3;7;5;5;6;5;4;5,21;3;8;4;46;29;9;45;23,The Serpent & The Wings of Night;Please Tell Me;The Ritual;The Housemaid;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Inmate;Dopamine Detox;The Ashes & The Star Cursed King,7;3;7;5;5;6;5;4;5,select;row_0;57408:::confirm;row_0;59036,open_descr;descr_6;13240:::close_modal;close;18889:::open_descr;descr_1;35557:::close_modal;close;55690:::open_descr;descr_3;64926:::close_modal;close;82624:::select;row_1;113841:::confirm;row_1;115275,4,nothing,10,3,7,10,372,,,,,
2024-03-15 17:45:04,2024-03-15 17:53:50,IP Address,63.155.68.15,100,525,True,2024-03-15 17:53:51,R_7ANBfFtBGZK8I93,,,,,44.0563,-122.9164,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,5c660497076e4e0001290b6c,4 or more,1,3,2,5,4,0,0,49.217,0,0,0,15.583,0,0,0,12.526,0,0,0,50.675,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,35.788,102.874,102.893,6,1.832,2.439,2.456,2,Just enough information to make an informed choice,1,10,6,10,1,,5c660497076e4e0001290b6c,65f4a26b6b8c4bcfe82850f3,65f4c157d4a5e37432b1a340,47,The Art of Letting Go,3,0,7,45,Dopamine Detox,5,0,5,47;45;3;4;9;21;8;29;46;23,The Art of Letting Go;Dopamine Detox;Please Tell Me;The Housemaid;The Inmate;The Serpent & The Wings of Night;The Ritual;Court of Ravens and Ruin;Don’t Believe Everything You Think;The Ashes & The Star Cursed King,3;5;7;5;7;3;3;4;3;6,45;3;4;9;21;8;29;46;23,Dopamine Detox;Please Tell Me;The Housemaid;The Inmate;The Serpent & The Wings of Night;The Ritual;Court of Ravens and Ruin;Don’t Believe Everything You Think;The Ashes & The Star Cursed King,5;7;5;7;3;3;4;3;6,open_descr;descr_0;36600:::close_modal;close;66290:::open_descr;descr_1;67685:::close_modal;close;100007:::select;row_0;101905:::confirm;row_0;103686,select;row_0;1848:::confirm;row_0;2455,1,choice_1,10,3,7,10,525,,The Art of Letting Go,3,7,47
2024-03-15 17:43:40,2024-03-15 17:53:54,IP Address,107.128.2.67,100,614,True,2024-03-15 17:53:55,R_2KHKln92AlsVmCd,,,,,29.5531,-98.3598,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,5e1f8fbfb202032c463f3e06,4 or more,1,3,2,4,5,3.803,3.803,5.548,1,8.169,8.169,22.639,1,3.466,10.061,11.319,5,4.318,4.318,6.602,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,11.125,198.078,198.09,29,3.074,75.111,75.136,16,Just enough information to make an informed choice,1,10,1,10,6,,5e1f8fbfb202032c463f3e06,65f4a26b6b8c4bcfe82850f3,65f4c0ff4b3b22141fd05f2c,3,Please Tell Me,5,1,5,9,The Inmate,3,1,7,47;3;9;8;46;45;29;21;23;4,The Art of Letting Go;Please Tell Me;The Inmate;The Ritual;Don’t Believe Everything You Think;Dopamine Detox;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Housemaid,3;5;3;7;4;4;5;6;5;3,47;9;8;46;45;29;21;23;4,The Art of Letting Go;The Inmate;The Ritual;Don’t Believe Everything You Think;Dopamine Detox;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Housemaid,3;3;7;4;4;5;6;5;3,open_descr;descr_1;52519:::close_modal;close;76687:::open_review;review_1_0;85640:::close_modal;close;98090:::open_review;review_1_4;99299:::close_modal;close;106100:::open_descr;descr_3;111757:::close_modal;close;128465:::open_review;review_3_0;130562:::close_modal;close;134370:::open_descr;descr_6;139998:::close_modal;close;157065:::open_descr;descr_7;164515:::close_modal;close;168085:::open_descr;descr_8;176338:::close_modal;close;183737:::open_descr;descr_9;185575:::close_modal;close;198932:::select;row_1;205835:::confirm;row_1;211048,open_descr;descr_1;4834:::close_modal;close;17629:::open_review;review_1_0;20548:::close_modal;close;31815:::open_review;review_1_1;33443:::close_modal;close;38896:::open_review;review_1_2;40398:::close_modal;close;46031:::open_review;review_1_3;47375:::close_modal;close;51737:::open_review;review_1_4;52868:::close_modal;close;59541:::select;row_1;73696:::confirm;row_1;75146,4,nothing,10,3,7,10,614,,,,,
2024-03-15 17:50:18,2024-03-15 17:53:55,IP Address,47.35.194.33,100,216,True,2024-03-15 17:53:56,R_1ml40Xl014B3SmE,,,,,35.046,-81.981,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,607ba9f40639e8a2c931d622,4 or more,1,5,3,4,2,0,0,9.223,0,0,0,9.609,0,0,0,3.048,0,0,0,4.858,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,20.805,77.923,77.945,8,17.404,18.327,18.345,2,Just enough information to make an informed choice,2,10,1,9,1,,607ba9f40639e8a2c931d622,65f4a26b6b8c4bcfe82850f3,65f4c290b4a80d0a2d4685bc,4,The Housemaid,4,8,6,9,The Inmate,7,2,3,47;45;9;46;23;29;21;8;4;3,The Art of Letting Go;Dopamine Detox;The Inmate;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Ritual;The Housemaid;Please Tell Me,5;5;7;3;4;7;6;6;4;4,47;45;9;46;23;29;21;8;3,The Art of Letting Go;Dopamine Detox;The Inmate;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Court of Ravens and Ruin;The Serpent & The Wings of Night;The Ritual;Please Tell Me,5;5;7;3;4;7;6;6;4,open_descr;descr_7;21622:::close_modal;close;44806:::open_descr;descr_8;52501:::close_modal;close;65498:::open_descr;descr_2;70325:::close_modal;close;74386:::select;row_8;77448:::confirm;row_8;78639,select;row_2;17532:::confirm;row_2;18349,1,choice_1,10,3,7,10,216,,The Housemaid,4,6,4
2024-03-15 17:49:05,2024-03-15 17:54:00,IP Address,76.30.147.2,100,295,True,2024-03-15 17:54:01,R_7fr01zFjCWdkO7Q,,,,,29.8143,-95.8049,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,656bf15fe1d595df0ff85f05,4 or more,3,2,5,1,4,0,0,8.05,0,9.625,9.625,11.022,1,5.152,5.152,6.196,1,6.027,8.557,10.099,2,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,7.398,51.38,51.4,14,8.105,72.849,72.872,19,Just enough information to make an informed choice,3,6,2,8,5,,656bf15fe1d595df0ff85f05,65f4a26b6b8c4bcfe82850f3,65f4c242f1ef7ab6bb4bfff9,46,Don’t Believe Everything You Think,6,5,4,45,Dopamine Detox,7,7,3,8;21;23;3;4;46;47;29;45;9,The Ritual;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;Please Tell Me;The Housemaid;Don’t Believe Everything You Think;The Art of Letting Go;Court of Ravens and Ruin;Dopamine Detox;The Inmate,6;4;7;6;4;6;3;3;7;5,8;21;23;3;4;47;29;45;9,The Ritual;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;Please Tell Me;The Housemaid;The Art of Letting Go;Court of Ravens and Ruin;Dopamine Detox;The Inmate,6;4;7;6;4;3;3;7;5,open_descr;descr_5;27547:::close_modal;close;39108:::open_review;review_5_2;40618:::close_modal;close;45185:::select;row_5;46601:::confirm;row_5;52168,open_descr;descr_3;20483:::close_modal;close;31046:::open_descr;descr_4;35643:::close_modal;close;44425:::open_descr;descr_7;54376:::close_modal;close;63299:::open_review;review_7_3;65042:::close_modal;close;68939:::select;row_7;70078:::confirm;row_7;72893,3,nothing,10,3,7,10,295,,,,,
2024-03-15 17:48:41,2024-03-15 17:54:12,IP Address,98.184.14.120,100,330,True,2024-03-15 17:54:12,R_2CPB2qb3bILCDp1,,,,,32.8438,-83.6266,anonymous,EN,0.699999988079071,,0,0,,I agree to participate in the research,63cc90d2bed7edb18c3fd155,2,2,5,1,3,4,0,0,17.245,0,0,0,16.886,0,0,0,7.434,0,0,0,8.901,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,33.321,78.859,78.868,4,56.831,83.301,83.412,4,Just enough information to make an informed choice,1,8,1,6,3,,63cc90d2bed7edb18c3fd155,65f4a26b6b8c4bcfe82850f3,65f4c230c77764c36ba42739,4,The Housemaid,3,2,7,29,Court of Ravens and Ruin,4,6,6,23;45;4;21;9;46;8;29;47;3,The Ashes & The Star Cursed King;Dopamine Detox;The Housemaid;The Serpent & The Wings of Night;The Inmate;Don’t Believe Everything You Think;The Ritual;Court of Ravens and Ruin;The Art of Letting Go;Please Tell Me,5;4;3;7;7;3;7;4;5;4,23;45;21;9;46;8;29;47;3,The Ashes & The Star Cursed King;Dopamine Detox;The Serpent & The Wings of Night;The Inmate;Don’t Believe Everything You Think;The Ritual;Court of Ravens and Ruin;The Art of Letting Go;Please Tell Me,5;4;7;7;3;7;4;5;4,open_descr;descr_2;34384:::close_modal;close;43733:::select;row_2;78320:::confirm;row_2;79921,open_descr;descr_6;56848:::close_modal;close;80578:::select;row_6;81977:::confirm;row_6;83420,3,nothing,10,3,7,10,330,,,,,
2024-03-15 17:49:05,2024-03-15 17:54:44,IP Address,174.96.103.18,100,339,True,2024-03-15 17:54:45,R_77EDEWus8MILtaQ,,,,,40.4836,-81.4387,anonymous,EN,1,,0,0,,I agree to participate in the research,5bbd033261968f0001f02bac,3,2,4,3,5,1,0,0,11.156,0,22.071,25.275,26.153,2,24.54,24.54,30.749,1,4.285,4.285,14.099,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,49.823,68.786,68.689,7,12.474,21.793,21.702,4,Just enough information to make an informed choice,1,7,7,7,6,,5bbd033261968f0001f02bac,65f4a26b6b8c4bcfe82850f3,65f4c245462014cd43cb91bb,46,Don’t Believe Everything You Think,5,5,5,3,Please Tell Me,6,6,4,21;9;29;45;23;46;47;3;4;8,The Serpent & The Wings of Night;The Inmate;Court of Ravens and Ruin;Dopamine Detox;The Ashes & The Star Cursed King;Don’t Believe Everything You Think;The Art of Letting Go;Please Tell Me;The Housemaid;The Ritual,6;5;5;4;7;5;6;6;5;7,21;9;29;45;23;47;3;4;8,The Serpent & The Wings of Night;The Inmate;Court of Ravens and Ruin;Dopamine Detox;The Ashes & The Star Cursed King;The Art of Letting Go;Please Tell Me;The Housemaid;The Ritual,6;5;5;4;7;6;6;5;7,open_descr;descr_5;50377:::close_modal;close;56079:::open_review;review_5_0;58469:::close_modal;close;62876:::select;row_5;65091:::confirm;row_5;69341,open_review;review_6_2;12503:::close_modal;close;17443:::select;row_6;19197:::confirm;row_6;21822,3,nothing,10,3,7,10,339,,,,,
2024-03-15 17:44:17,2024-03-15 17:54:51,IP Address,68.32.177.170,100,633,True,2024-03-15 17:54:52,R_21nNA38YNGR2wMt,,,,,42.3575,-83.2162,anonymous,EN,0.8999999761581421,,0,0,,I agree to participate in the research,65714a2185b7c4c7ee00ddcd,4 or more,2,4,1,3,5,14.6,14.6,15.993,1,21.585,24.507,26.383,2,8.871,10.299,12.051,3,7.257,7.257,16.603,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,16.742,199.504,199.534,39,6.865,49.715,49.743,11,Just enough information to make an informed choice,7,7,6,5,1,,65714a2185b7c4c7ee00ddcd,65f4a26b6b8c4bcfe82850f3,65f4c1026161d6454c3fe973,29,Court of Ravens and Ruin,4,9,6,4,The Housemaid,6,3,4,47;21;46;4;8;23;45;3;9;29,The Art of Letting Go;The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Housemaid;The Ritual;The Ashes & The Star Cursed King;Dopamine Detox;Please Tell Me;The Inmate;Court of Ravens and Ruin,6;7;4;6;3;7;3;4;4;4,47;21;46;4;8;23;45;3;9,The Art of Letting Go;The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Housemaid;The Ritual;The Ashes & The Star Cursed King;Dopamine Detox;Please Tell Me;The Inmate,6;7;4;6;3;7;3;4;4,open_descr;descr_1;109965:::close_modal;close;127753:::open_descr;descr_8;153725:::close_modal;close;161587:::open_descr;descr_9;177103:::close_modal;close;195024:::select;row_9;197487:::confirm;row_9;200035,open_descr;descr_3;22867:::close_modal;close;46001:::select;row_3;48256:::confirm;row_3;49807,4,nothing,10,3,7,10,633,,,,,
2024-03-15 17:55:29,2024-03-15 17:55:36,IP Address,174.236.98.149,100,6,True,2024-03-15 17:55:36,R_3AfM6ipER1giP0B,,,,,34.0349,-117.6185,anonymous,EN,0.800000011920929,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fda57e0916dfe2157c9b00,65f4a26b6b8c4bcfe82850f3,65f4c3c907e74f050a060996,,,,,,,,,,,,,,,,,,,1,choice_1,10,3,7,10,6,,,,,
2024-03-15 17:47:33,2024-03-15 17:56:08,IP Address,97.93.144.2,100,514,True,2024-03-15 17:56:08,R_3znzo7QyDncobCJ,,,,,34.123,-117.8988,anonymous,EN,0.8999999761581421,,0,35,,I agree to participate in the research,5698f2a7b0e165000c0158cd,3,1,5,2,3,4,2.971,2.971,138.071,1,0,0,4.897,0,0,0,4.296,0,0,0,3.728,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,29.887,125.451,125.547,14,4.189,81.917,82.003,15,Just enough information to make an informed choice,2,6,1,8,3,,5698f2a7b0e165000c0158cd,65f4a26b6b8c4bcfe82850f3,65f4c1ea77f3db0d4788622a,45,Dopamine Detox,6,7,4,47,The Art of Letting Go,7,0,3,47;29;46;9;4;21;23;45;8;3,The Art of Letting Go;Court of Ravens and Ruin;Don’t Believe Everything You Think;The Inmate;The Housemaid;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;Dopamine Detox;The Ritual;Please Tell Me,7;3;4;7;7;4;5;6;5;7,47;29;46;9;4;21;23;8;3,The Art of Letting Go;Court of Ravens and Ruin;Don’t Believe Everything You Think;The Inmate;The Housemaid;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Ritual;Please Tell Me,7;3;4;7;7;4;5;5;7,open_descr;descr_7;31453:::close_modal;close;44614:::open_descr;descr_2;49933:::close_modal;close;56691:::open_review;review_2_0;58802:::close_modal;close;62174:::open_review;review_7_0;66878:::close_modal;close;88565:::open_review;review_7_1;95809:::close_modal;close;123727:::select;row_7;125632:::confirm;row_7;127017,open_descr;descr_0;4293:::close_modal;close;11478:::open_descr;descr_8;35415:::close_modal;close;43454:::open_review;review_8_0;46130:::close_modal;close;56287:::open_review;review_8_1;58203:::close_modal;close;61813:::open_review;review_0_0;74477:::close_modal;close;76974:::open_review;review_0_1;78173:::close_modal;close;80038:::select;row_0;81145:::confirm;row_0;82021,1,choice_1,10,3,7,10,514,,Dopamine Detox,6,4,45
2024-03-15 17:54:08,2024-03-15 17:57:51,IP Address,74.105.140.75,100,223,True,2024-03-15 17:57:52,R_1GJJ1RTNyS9WqrE,,,,,41.0631,-74.1437,anonymous,EN,1,,0,0,,I agree to participate in the research,5d946449f5241f0018fe2af2,2,3,2,1,4,5,0,0,6.943,0,0,0,6.441,0,0,0,4.944,0,0,0,6.608,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,43.44,45.728,45.735,2,8.004,8.668,8.673,2,Just enough information to make an informed choice,7,9,3,10,2,,5d946449f5241f0018fe2af2,65f4a26b6b8c4bcfe82850f3,65f4c37b62a3ee2f45d474cd,29,Court of Ravens and Ruin,4,7,6,21,The Serpent & The Wings of Night,3,1,7,47;21;45;46;4;9;3;29;8;23,The Art of Letting Go;The Serpent & The Wings of Night;Dopamine Detox;Don’t Believe Everything You Think;The Housemaid;The Inmate;Please Tell Me;Court of Ravens and Ruin;The Ritual;The Ashes & The Star Cursed King,3;3;4;6;3;3;3;4;7;4,47;21;45;46;4;9;3;8;23,The Art of Letting Go;The Serpent & The Wings of Night;Dopamine Detox;Don’t Believe Everything You Think;The Housemaid;The Inmate;Please Tell Me;The Ritual;The Ashes & The Star Cursed King,3;3;4;6;3;3;3;7;4,select;row_7;43721:::confirm;row_7;46009,select;row_1;8025:::confirm;row_1;8688,4,nothing,10,3,7,10,223,,,,,
2024-03-15 17:51:53,2024-03-15 17:58:10,IP Address,216.186.179.27,100,376,True,2024-03-15 17:58:11,R_3I5jV63gs9oaFbz,,,,,39.9452,-82.9738,anonymous,EN,1,,0,5,,I agree to participate in the research,65cd90916d6c5ca9f796e9a3,1,1,5,2,4,3,1.633,1.633,6.041,1,2.335,2.335,8.198,1,2.265,2.265,5.005,1,1.107,3.352,5.664,2,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,3.353,83.551,83.568,7,146.256,148.848,148.864,2,Just enough information to make an informed choice,6,10,1,10,1,,65cd90916d6c5ca9f796e9a3,65f4a26b6b8c4bcfe82850f3,65f4c2eb9a6d5a93b7527f04,9,The Inmate,3,1,7,4,The Housemaid,7,2,3,45;9;46;4;47;21;8;23;3;29,Dopamine Detox;The Inmate;Don’t Believe Everything You Think;The Housemaid;The Art of Letting Go;The Serpent & The Wings of Night;The Ritual;The Ashes & The Star Cursed King;Please Tell Me;Court of Ravens and Ruin,7;3;6;7;7;6;4;4;7;4,45;46;4;47;21;8;23;3;29,Dopamine Detox;Don’t Believe Everything You Think;The Housemaid;The Art of Letting Go;The Serpent & The Wings of Night;The Ritual;The Ashes & The Star Cursed King;Please Tell Me;Court of Ravens and Ruin,7;6;7;7;6;4;4;7;4,open_descr;descr_3;46890:::close_modal;close;71561:::open_descr;descr_1;76180:::close_modal;close;81421:::select;row_1;82572:::confirm;row_1;84145,select;row_2;146303:::confirm;row_2;148893,3,nothing,10,3,7,10,376,,,,,
2024-03-15 17:47:43,2024-03-15 17:58:31,IP Address,99.177.240.72,100,647,True,2024-03-15 17:58:32,R_5dnoyfN97SPqDwo,,,,,30.5179,-87.2253,anonymous,EN,1,,0,0,,I agree to participate in the research,65dabd91d8e8cd5f6837203d,3,3,2,1,4,5,0,0,8.567,0,0,0,13.57,0,0,0,12.788,0,0,0,19.54,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,48.868,346.587,346.596,16,5.031,23.911,23.92,6,Just enough information to make an informed choice,6,8,7,7,7,I didn't expect there to be as many book choices. The instructions make it look like you only choose between two different books.,65dabd91d8e8cd5f6837203d,65f4a26b6b8c4bcfe82850f3,65f4c1f5a9f1752da2119ed2,29,Court of Ravens and Ruin,3,5,7,9,The Inmate,4,2,6,3;23;9;21;4;29;8;46;45;47,Please Tell Me;The Ashes & The Star Cursed King;The Inmate;The Serpent & The Wings of Night;The Housemaid;Court of Ravens and Ruin;The Ritual;Don’t Believe Everything You Think;Dopamine Detox;The Art of Letting Go,6;4;4;6;6;3;4;7;3;7,3;23;9;21;4;8;46;45;47,Please Tell Me;The Ashes & The Star Cursed King;The Inmate;The Serpent & The Wings of Night;The Housemaid;The Ritual;Don’t Believe Everything You Think;Dopamine Detox;The Art of Letting Go,6;4;4;6;6;4;7;3;7,open_descr;descr_0;50200:::close_modal;close;86957:::open_review;review_0_0;89661:::close_modal;close;100557:::open_descr;descr_1;104574:::close_modal;close;122829:::open_descr;descr_2;135718:::close_modal;close;196773:::open_review;review_2_0;198941:::close_modal;close;208253:::open_review;review_3_3;229462:::close_modal;close;239221:::open_descr;descr_5;315774:::close_modal;close;338093:::select;row_5;346006:::confirm;row_5;347918,open_review;review_2_2;5043:::close_modal;close;15899:::select;row_2;18083:::open_descr;descr_2;20587:::close_modal;close;22771:::confirm;row_2;23923,1,choice_1,10,3,7,10,647,,Court of Ravens and Ruin,3,7,29
